,gamma,A,beta,dv,dtheta,Pwin
39115,1.8,0.32,6.4,-0.07564182426653959,33.99085887889795,0
39116,1.8,0.32,6.4,-0.1499185077677182,52.1141388515437,0
39117,1.8,0.32,6.4,-0.14623014512896232,49.71113473354204,0
39118,1.8,0.32,6.4,-0.07433595211040081,32.764370474276305,0
39119,1.8,0.32,6.4,-0.08549621263252039,34.60582183937535,0
39120,1.8,0.32,6.4,-0.0707372389128755,32.19246670538659,0
39121,1.8,0.32,6.4,-0.06977754894289162,32.80489174657163,0
39122,1.8,0.32,6.4,-0.13746218409916622,61.24663941871823,0
39123,1.8,0.32,6.4,-0.09109659583253815,36.92146487641938,0
39124,1.8,0.32,6.4,-0.0755815382086894,33.53590200219557,0
39125,1.8,0.32,6.4,-0.07706092876736059,32.94335536982314,0
39126,1.8,0.32,6.4,-0.1917986336111615,61.46607328097376,1
39127,1.8,0.32,6.4,-0.07585701300986641,31.906400316534643,0
39128,1.8,0.32,6.4,-0.0637370740587632,32.25299534323388,0
39129,1.8,0.32,6.4,-0.0781729348352688,33.74863984456002,0
39130,1.8,0.32,6.4,-0.07868475343499917,33.486545236407466,0
39131,1.8,0.32,6.4,-0.08172016641572685,34.312625916475824,0
39132,1.8,0.32,6.4,-0.08746537398735157,35.330401409876146,1
39133,1.8,0.32,6.4,-0.08254524255718501,35.51130648047011,0
39134,1.8,0.32,6.4,-0.07597919123033714,33.28807250296204,0
39135,1.8,0.32,6.4,-0.08154428649663159,34.169244058004864,0
39136,1.8,0.32,6.4,-0.06294950561545987,31.659807501473068,0
39137,1.8,0.32,6.4,-0.08288901160407453,35.38770156010892,0
39138,1.8,0.32,6.4,-0.07282210675195874,33.32137544991623,0
39139,1.8,0.32,6.4,-0.0685882460670445,32.675843723969194,1
39140,1.8,0.32,6.4,-0.1558471644249319,52.67086337928218,0
39141,1.8,0.32,6.4,-0.07684138566986565,33.917276835288504,1
39142,1.8,0.32,6.4,-0.08276831261224657,35.013886107490876,0
39143,1.8,0.32,6.4,-0.06669891721131524,32.51398771101083,1
39144,1.8,0.32,6.4,-0.08366147258826981,35.70481618579882,0
39145,1.8,0.32,6.4,-0.07820819977683605,34.46397915468209,1
39146,1.8,0.32,6.4,-0.08026706352895713,35.23409075213439,0
39147,1.8,0.32,6.4,-0.17182692685194678,65.91481732558516,0
39148,1.8,0.32,6.4,-0.074938437898909,33.44939107974224,0
39149,1.8,0.32,6.4,-0.07531714677139317,33.13542872951885,1
39150,1.8,0.32,6.4,-0.07604469002952455,33.89608106594184,1
39151,1.8,0.32,6.4,-0.0746452220513534,33.12123382668416,0
39152,1.8,0.32,6.4,-0.07691898402816824,33.619845042403256,0
39153,1.8,0.32,6.4,-0.08552422753807074,34.85235518742962,0
39154,1.8,0.32,6.4,-0.16074726328281858,54.34211629947262,1
39155,1.8,0.32,6.4,-0.0905931688468554,36.77808866209898,0
39156,1.8,0.32,6.4,-0.1352874819379227,59.328677965395585,0
39157,1.8,0.32,6.4,-0.14426914196848753,50.46738094181612,0
39158,1.8,0.32,6.4,-0.0734103715398361,33.17845892802106,0
39159,1.8,0.32,6.4,-0.17417190921561643,56.33275527759973,0
39160,1.8,0.32,6.4,-0.12060908168877398,44.52454404954341,1
39161,1.8,0.32,6.4,-0.07809211540524841,34.32080846211963,0
39162,1.8,0.32,6.4,-0.07626044348063904,33.897331028137216,1
39163,1.8,0.32,6.4,-0.07383052857206207,33.21681262452793,0
39164,1.8,0.32,6.4,-0.0840929005949311,34.472169923210785,0
39165,1.8,0.32,6.4,-0.07569844436195156,33.961533589738906,0
39166,1.8,0.32,6.4,-0.07137717740146249,32.86797908941628,0
39167,1.8,0.32,6.4,-0.09187959444726687,37.58358030248482,0
39168,1.2,0.448,10.0,0.11487974589117458,-15.340836249777396,1
39169,1.2,0.448,10.0,0.1054637718034789,-16.232297557016842,1
39170,1.2,0.448,10.0,0.10665696514559614,-16.582387316974625,1
39171,1.2,0.448,10.0,0.12116262797930019,-15.634493530586965,1
39172,1.2,0.448,10.0,0.09124477397376837,-14.279352992896094,1
39173,1.2,0.448,10.0,0.11624726757633463,-15.130791273332505,1
39174,1.2,0.448,10.0,0.11835787670739595,-16.28517240017593,1
39175,1.2,0.448,10.0,0.09838090839403113,-16.011000683735297,1
39176,1.2,0.448,10.0,0.0959501394114883,-16.105094535919157,1
39177,1.2,0.448,10.0,0.11036458971918503,-16.207802217194676,1
39178,1.2,0.448,10.0,0.07853410312540238,-12.703285663655642,1
39179,1.2,0.448,10.0,0.08587465550746215,-13.756557900848684,1
39180,1.2,0.448,10.0,0.10588234143466915,-15.915093178963048,1
39181,1.2,0.448,10.0,0.12319552794256769,-18.368455968196315,1
39182,1.2,0.448,10.0,0.12198943604765916,-17.404112764048413,1
39183,1.2,0.448,10.0,0.10231136564232426,-15.702723751669147,1
39184,1.2,0.448,10.0,0.09146079022420928,-14.662593063058964,1
39185,1.2,0.448,10.0,0.09284757524469411,-14.544772309456064,1
39186,1.2,0.448,10.0,0.12200462102152193,-17.24754025172487,1
39187,1.2,0.448,10.0,0.12346841080021431,-16.74629668267424,0
39188,1.2,0.448,10.0,0.10468837529361036,-12.849313558346964,1
39189,1.2,0.448,10.0,0.09489622192855246,-13.99534933476793,1
39190,1.2,0.448,10.0,0.10857277559376213,-16.552371048148544,1
39191,1.2,0.448,10.0,0.09385356356373001,-14.449790384318533,1
39192,1.2,0.448,10.0,0.10368623626259832,-15.328191798066896,1
39193,1.2,0.448,10.0,0.13279616637163252,-18.261696923491705,1
39194,1.2,0.448,10.0,0.08707568158467097,-13.846146922176054,1
39195,1.2,0.448,10.0,0.10119036157811762,-15.372322184720453,1
39196,1.2,0.448,10.0,0.08565993460687274,-15.056969859248234,1
39197,1.2,0.448,10.0,0.077549811866681,-11.457694931865554,1
39198,1.2,0.448,10.0,0.11142203088510913,-17.59947594801941,1
39199,1.2,0.448,10.0,0.09620840472781872,-15.597191140207464,1
39200,1.2,0.448,10.0,0.10098850342178659,-13.084302622054167,1
39201,1.2,0.448,10.0,0.13131496357433417,-16.15072263830404,1
39202,1.2,0.448,10.0,0.1211000352968285,-17.80206634321378,1
39203,1.2,0.448,10.0,0.11070729560115078,-16.544243683951443,1
39204,1.2,0.448,10.0,0.12089242257151064,-16.830337607380358,1
39205,1.2,0.448,10.0,0.09286456463928022,-15.293327237078294,1
39206,1.2,0.448,10.0,0.09087939413827906,-13.94925019957703,1
39207,1.2,0.448,10.0,0.12054022570005382,-17.533358640140676,1
39208,1.2,0.448,10.0,0.10849246389716849,-16.50863960658446,0
39209,1.2,0.448,10.0,0.12294383476382412,-17.404264521583627,1
39210,1.2,0.448,10.0,0.10613759304634932,-17.118449799428674,1
39211,1.2,0.448,10.0,0.09657068895454402,-15.29461222754324,1
39212,1.2,0.448,10.0,0.09605313715596242,-14.834935500480483,1
39213,1.2,0.448,10.0,0.10715865361055846,-15.99843214302799,1
39214,1.2,0.448,10.0,0.1094804375142833,-16.89009072537837,1
39215,1.2,0.448,10.0,0.11658974094294336,-14.055619753296604,1
39216,1.2,0.448,10.0,0.10967011430135204,-15.916802797808465,1
39217,1.2,0.448,10.0,0.06342855455078192,-11.236893748274035,1
39218,1.2,0.448,10.0,0.09543119692345484,-14.902820997772004,1
39219,1.2,0.448,10.0,0.07087104397870092,-11.207380994192668,1
39220,1.2,0.448,10.0,0.09071727592296863,-13.52817643756353,1
39221,1.2,0.448,10.0,0.10257502412328429,-15.633707657096629,1
39222,1.2,0.448,10.0,0.10556821849852041,-15.833604491935304,1
39223,1.2,0.448,10.0,0.10181366535001748,-15.400133034196571,1
39224,1.2,0.448,10.0,0.09134638387417543,-15.140223394031345,1
39225,1.2,0.448,10.0,0.125661537481892,-16.220313337894424,1
39226,1.2,0.448,10.0,0.13123537361482246,-16.55873892436079,1
39227,1.2,0.448,10.0,0.1121024633249729,-15.584933889626335,1
39228,1.2,0.448,10.0,0.11905795275252315,-17.831685392179125,0
39229,1.2,0.448,10.0,0.1203952787125924,-16.98589084234075,1
39230,1.2,0.448,10.0,0.10009621013915304,-14.720843221053116,1
39231,1.2,0.448,10.0,0.09744896218985608,-14.251625326432695,1
39232,1.2,0.448,10.0,0.11599459017904876,-16.048381824056406,1
39233,1.2,0.448,10.0,0.11234959752351203,-16.42052373922614,1
39234,1.2,0.448,10.0,0.11340402658321894,-15.672849057154956,1
39235,1.2,0.448,10.0,0.1271646118125819,-16.21081021299276,1
39236,1.2,0.448,10.0,0.09714994315274542,-15.518127233539154,1
39237,1.2,0.448,10.0,0.10039233306363393,-16.403997424350173,0
39238,1.2,0.448,10.0,0.12622516856444493,-16.535632161259663,1
39239,1.2,0.448,10.0,0.12784219580924758,-16.89195219789304,1
39240,1.2,0.448,10.0,0.10824951777522993,-16.256404369783574,1
39241,1.2,0.448,10.0,0.11290904851701977,-15.748898945156832,0
39242,1.2,0.448,10.0,0.10777894646351846,-16.246043087014357,1
39243,1.2,0.448,10.0,0.10316219700417628,-15.284923872092342,1
39244,1.2,0.448,10.0,0.14212246896522152,-16.025890092071947,1
39245,1.2,0.448,10.0,0.128983927894739,-17.198769688648156,1
39246,1.2,0.448,10.0,0.11444329985866145,-15.816759018313817,1
39247,1.2,0.448,10.0,0.13232387505925028,-18.176036444145105,1
39248,1.2,0.448,10.0,0.1016038919144292,-14.598056046466994,1
39249,1.2,0.448,10.0,0.09625805314950076,-15.272447649013834,1
39250,1.2,0.448,10.0,0.1366420955431144,-17.488675543899205,1
39251,1.2,0.448,10.0,0.10395295237456861,-15.96584312194237,1
39252,1.2,0.448,10.0,0.1133377531867405,-16.129693254363026,1
39253,1.2,0.448,10.0,0.11326831489528996,-16.73536806761409,1
39254,1.2,0.448,10.0,0.106061155000234,-16.434822301414954,0
39255,1.2,0.448,10.0,0.1081334462006853,-16.122727457753555,1
39256,1.2,0.448,10.0,0.11766238599361001,-17.293578696955436,1
39257,1.2,0.448,10.0,0.10991785431730264,-15.945095606110762,0
39258,1.2,0.448,10.0,0.11456651127581605,-16.301581177424346,0
39259,1.2,0.448,10.0,0.14326360451432285,-16.58381650445557,1
39260,1.2,0.448,10.0,0.11407040635669993,-17.57382812408258,1
39261,1.2,0.448,10.0,0.11117648349799458,-15.248490341542308,0
39262,1.2,0.448,10.0,0.09596350069955445,-14.596863360325592,1
39263,1.2,0.448,10.0,0.11400643961403584,-16.198396577928577,0
39264,1.8,0.512,4.0,-0.08262183778492802,25.44738863203544,0
39265,1.8,0.512,4.0,-0.08318767133767194,25.705605624786926,0
39266,1.8,0.512,4.0,-0.08250878529584349,25.351698628399433,0
39267,1.8,0.512,4.0,-0.08953733012617149,26.11668852192051,0
39268,1.8,0.512,4.0,-0.07640103022559341,24.55767947709765,0
39269,1.8,0.512,4.0,-0.0829199067682028,24.957270304274417,0
39270,1.8,0.512,4.0,-0.0861818747323963,25.49446729424814,0
39271,1.8,0.512,4.0,-0.09006291625235241,25.96209142196119,0
39272,1.8,0.512,4.0,-0.08758097020894956,25.63166622243027,0
39273,1.8,0.512,4.0,-0.08607003336644015,25.52446281078629,0
39274,1.8,0.512,4.0,-0.08460040189656681,25.457505372063068,0
39275,1.8,0.512,4.0,-0.08941531425599747,26.193083532505028,0
39276,1.8,0.512,4.0,-0.08429158582750945,25.299518042141074,0
39277,1.8,0.512,4.0,-0.1004381856476588,27.216128244410584,0
39278,1.8,0.512,4.0,-0.08523953319480373,26.099794041469906,0
39279,1.8,0.512,4.0,-0.09193479447170197,27.385114862475675,0
39280,1.8,0.512,4.0,-0.08843719539021949,25.51957680707207,0
39281,1.8,0.512,4.0,-0.08972467423540151,26.208240341832393,0
39282,1.8,0.512,4.0,-0.0861900802490228,26.099239080241674,1
39283,1.8,0.512,4.0,-0.09091684447981782,26.661729136378483,1
39284,1.8,0.512,4.0,-0.09141224543210619,26.93846546370341,0
39285,1.8,0.512,4.0,-0.08129197419705839,25.095778265451727,0
39286,1.8,0.512,4.0,-0.08690285560369124,25.259311547973212,0
39287,1.8,0.512,4.0,-0.08183546556897936,25.164789182200536,1
39288,1.8,0.512,4.0,-0.07514702772096032,24.541965910402624,1
39289,1.8,0.512,4.0,-0.0840349904928211,26.306208902244748,0
39290,1.8,0.512,4.0,-0.08469484732758101,25.646645747730844,0
39291,1.8,0.512,4.0,-0.08370253133875719,25.938162920188518,0
39292,1.8,0.512,4.0,-0.09478742592907438,27.0622863595395,0
39293,1.8,0.512,4.0,-0.08767765142961656,26.049435133089602,1
39294,1.8,0.512,4.0,-0.08403510808277193,26.387889499366636,0
39295,1.8,0.512,4.0,-0.07829352792986966,24.749263196225243,0
39296,1.8,0.512,4.0,-0.08126168122381208,25.291964899041176,0
39297,1.8,0.512,4.0,-0.08940455730069355,26.751406125123097,0
39298,1.8,0.512,4.0,-0.08926010421194353,26.270268862315277,0
39299,1.8,0.512,4.0,-0.07777211279899923,25.26724633595657,0
39300,1.8,0.512,4.0,-0.0899637259391281,26.343467872955273,1
39301,1.8,0.512,4.0,-0.0896133387743242,26.21301731567783,0
39302,1.8,0.512,4.0,-0.07814018760923924,24.979785506024925,0
39303,1.8,0.512,4.0,-0.08742592344876574,25.719359235035498,1
39304,1.8,0.512,4.0,-0.08764815341621265,25.943580131853224,0
39305,1.8,0.512,4.0,-0.08017915314529536,24.75455574681544,0
39306,1.8,0.512,4.0,-0.06737665902065948,23.1229224744271,1
39307,1.8,0.512,4.0,-0.07968006240033657,24.860778705548313,0
39308,1.8,0.512,4.0,-0.07692391912601815,24.143663482020514,0
39309,1.8,0.512,4.0,-0.08742240407849558,25.544859117702927,0
39310,1.8,0.512,4.0,-0.0938520129226392,26.001514478544593,0
39311,1.8,0.512,4.0,-0.08489878504346052,25.692866528432248,0
39312,1.8,0.512,4.0,-0.08611075764544521,25.6847994409315,0
39313,1.8,0.512,4.0,-0.0884863812654737,26.10426859029286,0
39314,1.8,0.512,4.0,-0.08747520074900017,26.12081826678545,0
39315,1.8,0.512,4.0,-0.08158840694096323,24.9522683240956,0
39316,1.8,0.512,4.0,-0.08757556882400233,26.038808195028594,0
39317,1.8,0.512,4.0,-0.08886202273210214,25.567871030751917,0
39318,1.8,0.512,4.0,-0.07902885906140905,24.95361354120743,1
39319,1.8,0.512,4.0,-0.07826547379487392,24.548624435209604,1
39320,1.8,0.512,4.0,-0.08489950444735975,25.337306178781446,1
39321,1.8,0.512,4.0,-0.08127932349619474,24.942822382728536,0
39322,1.8,0.512,4.0,-0.08222842092109986,25.383605114554143,0
39323,1.8,0.512,4.0,-0.08446600139528407,26.10973109755642,1
39324,1.8,0.512,4.0,-0.08362635829637458,24.982924411198425,0
39325,1.8,0.512,4.0,-0.0914387341762555,26.036467675768378,0
39326,1.8,0.512,4.0,-0.08949441895032156,25.897201534980994,0
39327,1.8,0.512,4.0,-0.08450634810599589,26.16040405829645,0
39328,1.8,0.512,4.0,-0.08525631626962774,25.63100582002201,1
39329,1.8,0.512,4.0,-0.08995314300601787,26.082094514765615,0
39330,1.8,0.512,4.0,-0.08355516029337964,23.68339929060103,0
39331,1.8,0.512,4.0,-0.09129195320129771,25.854851482659484,0
39332,1.8,0.512,4.0,-0.08584768769934922,25.816950101738513,0
39333,1.8,0.512,4.0,-0.07980816860298895,24.837607430258814,1
39334,1.8,0.512,4.0,-0.08720780813401283,25.99668315545904,1
39335,1.8,0.512,4.0,-0.08104626456107344,24.9710662968658,0
39336,1.8,0.512,4.0,-0.08886458909020628,26.304443353212534,0
39337,1.8,0.512,4.0,-0.09364694594859274,26.610719427356898,0
39338,1.8,0.512,4.0,-0.08778932579035359,25.931933158978225,0
39339,1.8,0.512,4.0,-0.08924160991846167,26.095123667721694,0
39340,1.8,0.512,4.0,-0.08802249001425547,26.514727551527983,1
39341,1.8,0.512,4.0,-0.08412498887639938,25.32235914008733,0
39342,1.8,0.512,4.0,-0.09330938404653305,26.866075829621124,1
39343,1.8,0.512,4.0,-0.09394940770198346,26.733810542436515,0
39344,1.8,0.512,4.0,-0.09047395417656648,26.551870194983692,0
39345,1.8,0.512,4.0,-0.07840506174386946,24.626396009535213,0
39346,1.8,0.512,4.0,-0.08583555107549828,26.029724032913975,0
39347,1.8,0.512,4.0,-0.08948149263694857,26.228527531880673,0
39348,1.8,0.512,4.0,-0.09060628707700699,26.053702726623385,0
39349,1.8,0.512,4.0,-0.08120358707225891,25.561380032960813,0
39350,1.8,0.512,4.0,-0.09452963526814814,25.498348557089187,0
39351,1.8,0.512,4.0,-0.08697236234488634,26.002487908782527,1
39352,1.8,0.512,4.0,-0.07904802985510195,25.14400897868343,0
39353,1.8,0.512,4.0,-0.07890122212813869,24.697192811384497,0
39354,1.8,0.512,4.0,-0.08633125431538258,26.24151388670849,0
39355,1.8,0.512,4.0,-0.08721160869435446,26.166869946281153,0
39356,1.8,0.512,4.0,-0.08820260578997952,25.688703719335862,0
39357,1.8,0.512,4.0,-0.08312381421173048,25.44515734227147,0
39358,1.8,0.512,4.0,-0.09539117135912159,26.528478642969915,0
39359,1.8,0.512,4.0,-0.09322876684309353,26.71261633465646,0
39360,1.65,0.384,8.8,0.04771272671135035,9.001038961238677,1
39361,1.65,0.384,8.8,0.02757676966627487,11.861671085729313,0
39362,1.65,0.384,8.8,0.046043748821552044,9.139227550675173,1
39363,1.65,0.384,8.8,0.028311424870614055,10.809019821691635,0
39364,1.65,0.384,8.8,0.041049557086335176,9.579499029704749,1
39365,1.65,0.384,8.8,0.030552076402235923,11.680109493185626,1
39366,1.65,0.384,8.8,0.049020645580802547,9.108364695584228,0
39367,1.65,0.384,8.8,0.0390125538058321,9.619320854914818,0
39368,1.65,0.384,8.8,0.028552436286391453,11.268498026049329,0
39369,1.65,0.384,8.8,0.053737122847050345,8.538711189260923,0
39370,1.65,0.384,8.8,0.05165738127299163,8.123391699753512,1
39371,1.65,0.384,8.8,0.040736018171254995,8.773501370223954,1
39372,1.65,0.384,8.8,0.040530870329969604,8.870646639511293,0
39373,1.65,0.384,8.8,0.04102406610845338,8.917855108962954,0
39374,1.65,0.384,8.8,0.044477422782526005,9.180261695084184,1
39375,1.65,0.384,8.8,0.042992903905769264,8.385642184009683,0
39376,1.65,0.384,8.8,0.05499640685081769,8.654427157238501,1
39377,1.65,0.384,8.8,0.05532472077746631,8.340699432963007,0
39378,1.65,0.384,8.8,0.047499871022178286,8.747701479765453,1
39379,1.65,0.384,8.8,0.05856242992808314,7.47660217719087,0
39380,1.65,0.384,8.8,0.0429857304191551,9.16895406150492,1
39381,1.65,0.384,8.8,0.03293276068081133,10.122077260384543,1
39382,1.65,0.384,8.8,0.0487079980244286,9.755282469871503,1
39383,1.65,0.384,8.8,0.048243932958198815,8.947655680817746,0
39384,1.65,0.384,8.8,0.04856647358683877,8.948783339992048,1
39385,1.65,0.384,8.8,0.045517660185027065,8.567472217850437,0
39386,1.65,0.384,8.8,0.05402390798673837,8.177841633676493,0
39387,1.65,0.384,8.8,0.044189131920770425,9.6265046523188,1
39388,1.65,0.384,8.8,0.04243737500496925,9.392763793130968,1
39389,1.65,0.384,8.8,0.01222475512165902,14.787323010444865,0
39390,1.65,0.384,8.8,0.038087686155878486,10.260586861715865,1
39391,1.65,0.384,8.8,0.060062716724101295,6.844124607287242,1
39392,1.65,0.384,8.8,0.04351712852461942,8.253571229838215,0
39393,1.65,0.384,8.8,0.049689568555650765,8.879604581842088,1
39394,1.65,0.384,8.8,0.04271806163339009,8.85379998367057,1
39395,1.65,0.384,8.8,0.04552427314928467,8.775467995069818,1
39396,1.65,0.384,8.8,0.02322269165276189,12.443103103555032,1
39397,1.65,0.384,8.8,0.03368750135134618,10.020813959346654,1
39398,1.65,0.384,8.8,0.039486719013388044,9.38288693937254,1
39399,1.65,0.384,8.8,0.056221260717438326,7.485456382086014,1
39400,1.65,0.384,8.8,0.040162973815632524,9.152228531434247,0
39401,1.65,0.384,8.8,0.046172601848803174,8.616837978962778,0
39402,1.65,0.384,8.8,0.04865678878260574,8.66206619839808,0
39403,1.65,0.384,8.8,0.03306012078861692,10.646176008220436,0
39404,1.65,0.384,8.8,0.0513739584878484,8.262799867088702,1
39405,1.65,0.384,8.8,0.015355850238972762,13.90485332190579,1
39406,1.65,0.384,8.8,0.05202820486628898,7.780989212724677,0
39407,1.65,0.384,8.8,0.06574880902672534,5.962116950800194,1
39408,1.65,0.384,8.8,0.054389503654680205,9.475776927222881,1
39409,1.65,0.384,8.8,0.045345140848708554,8.849201676057376,1
39410,1.65,0.384,8.8,0.03354426019521792,10.209862466389083,1
39411,1.65,0.384,8.8,0.04163874165009057,9.220584540633197,1
39412,1.65,0.384,8.8,0.04105368783170091,9.089464307974268,1
39413,1.65,0.384,8.8,0.041781750626506214,9.068799754956146,1
39414,1.65,0.384,8.8,0.041677494744801785,8.598773530773897,1
39415,1.65,0.384,8.8,0.04780966815822807,8.48835010400856,1
39416,1.65,0.384,8.8,0.05163549470724299,7.0940396643512145,1
39417,1.65,0.384,8.8,0.058878263140127146,9.380663238753556,1
39418,1.65,0.384,8.8,0.04263878647621436,8.742597228612581,0
39419,1.65,0.384,8.8,0.032903526643222825,9.779895493927668,1
39420,1.65,0.384,8.8,0.014032249916191564,12.551680059399047,0
39421,1.65,0.384,8.8,0.022870899115884802,11.36139087373202,1
39422,1.65,0.384,8.8,0.04838012145057427,9.056118178096355,0
39423,1.65,0.384,8.8,0.03396082402979078,9.680394715356982,0
39424,1.65,0.384,8.8,0.03566163519351431,10.373514696321237,1
39425,1.65,0.384,8.8,0.042413231737193746,10.207772960746851,1
39426,1.65,0.384,8.8,-0.10693023849444949,39.83039793760288,1
39427,1.65,0.384,8.8,0.03565510786422879,10.544926112162159,0
39428,1.65,0.384,8.8,0.04233116019319483,9.120927349013328,1
39429,1.65,0.384,8.8,0.04503725505406975,9.559407035150869,0
39430,1.65,0.384,8.8,0.02980533908082339,10.68004566802793,1
39431,1.65,0.384,8.8,0.049312042353647806,9.378693401511853,1
39432,1.65,0.384,8.8,0.026109131654270923,11.410345292486,0
39433,1.65,0.384,8.8,0.03771145249338795,11.858214780826088,1
39434,1.65,0.384,8.8,0.05262171960448833,8.896315434895769,0
39435,1.65,0.384,8.8,0.04140295841529659,9.418074440055207,1
39436,1.65,0.384,8.8,0.046325051234508696,9.379433776310762,1
39437,1.65,0.384,8.8,0.038317823024596936,9.545789813227515,1
39438,1.65,0.384,8.8,0.05296729380279172,8.166035399235824,0
39439,1.65,0.384,8.8,0.04682457387975392,9.138364217191821,1
39440,1.65,0.384,8.8,0.03900342038091684,10.95497609520261,1
39441,1.65,0.384,8.8,0.039627590544890706,8.938130077572566,1
39442,1.65,0.384,8.8,0.040124316683567696,9.134481276699262,1
39443,1.65,0.384,8.8,0.02680649736348109,11.04188389979582,1
39444,1.65,0.384,8.8,0.04054455411580821,9.022697287972989,1
39445,1.65,0.384,8.8,0.03973989711123965,10.658498478177847,1
39446,1.65,0.384,8.8,0.037509051955178896,10.778140751746022,1
39447,1.65,0.384,8.8,0.03506703787286439,9.068354596952318,0
39448,1.65,0.384,8.8,0.04236998520208879,9.309552625002084,0
39449,1.65,0.384,8.8,0.0290140914160453,12.639868639850533,0
39450,1.65,0.384,8.8,0.029832991521684865,11.246635390068477,0
39451,1.65,0.384,8.8,0.03278149362005675,11.447139494405619,1
39452,1.65,0.384,8.8,0.04576624993596273,9.090708299515242,1
39453,1.65,0.384,8.8,0.023225893240264084,12.544366230748182,0
39454,1.65,0.384,8.8,0.037688424684489186,10.321215184143611,0
39455,1.65,0.384,8.8,0.04166986101797915,8.643079382608576,1
39456,1.05,0.512,7.6,0.06044753198716818,-22.395460170248214,1
39457,1.05,0.512,7.6,0.07172076355203161,-22.162020034051977,1
39458,1.05,0.512,7.6,0.05370673210887003,-21.46014191961968,1
39459,1.05,0.512,7.6,0.04393361880642713,-19.810685458260444,1
39460,1.05,0.512,7.6,0.056939705367436866,-21.851259806646013,1
39461,1.05,0.512,7.6,0.08211549545737529,-23.424314386725243,1
39462,1.05,0.512,7.6,0.05400183941537412,-21.055051611841613,1
39463,1.05,0.512,7.6,0.052613839205242735,-21.562545997728286,1
39464,1.05,0.512,7.6,0.0527612133179354,-21.394570494093003,1
39465,1.05,0.512,7.6,0.04730135134608485,-20.389516902088985,1
39466,1.05,0.512,7.6,0.05201742424123307,-20.12444638416791,1
39467,1.05,0.512,7.6,0.0586369311722022,-21.87443967923756,1
39468,1.05,0.512,7.6,0.05327838321408415,-21.948549345215987,1
39469,1.05,0.512,7.6,0.05033244524085356,-20.443358061364385,1
39470,1.05,0.512,7.6,0.06361657706579449,-22.100761675365654,0
39471,1.05,0.512,7.6,0.05451342430780576,-21.942807448747125,1
39472,1.05,0.512,7.6,0.061043794378710714,-21.979587064199983,1
39473,1.05,0.512,7.6,0.0602927602249434,-21.50981175066181,1
39474,1.05,0.512,7.6,0.04710874022723974,-20.56146343998796,1
39475,1.05,0.512,7.6,0.05266967730547664,-21.23819446643867,1
39476,1.05,0.512,7.6,0.050405979862279654,-21.221739512836834,1
39477,1.05,0.512,7.6,0.04909590889256707,-21.080911818801802,1
39478,1.05,0.512,7.6,0.0514049184807458,-20.916748708622173,1
39479,1.05,0.512,7.6,0.05550495038771466,-21.935810413149746,0
39480,1.05,0.512,7.6,0.05153795640440259,-20.374017831220115,1
39481,1.05,0.512,7.6,0.03565409921815499,-20.51703289036213,1
39482,1.05,0.512,7.6,0.04907815213867328,-19.55595140874896,1
39483,1.05,0.512,7.6,0.04432975494701974,-20.51312030097027,1
39484,1.05,0.512,7.6,0.057087678440157996,-22.287357193404638,1
39485,1.05,0.512,7.6,0.06439541265614981,-21.808275365356586,0
39486,1.05,0.512,7.6,0.053369911582469426,-20.68411518872142,1
39487,1.05,0.512,7.6,0.05398022068028638,-19.48697401061795,1
39488,1.05,0.512,7.6,0.05340743418776092,-20.620372190992015,1
39489,1.05,0.512,7.6,0.0544174599460098,-21.261077920118673,1
39490,1.05,0.512,7.6,0.06860013434539039,-21.376410620632363,0
39491,1.05,0.512,7.6,0.045516312877890375,-20.704370685550025,1
39492,1.05,0.512,7.6,0.05312468291630701,-20.79333194153122,1
39493,1.05,0.512,7.6,0.0637644238431053,-21.603640379555642,1
39494,1.05,0.512,7.6,0.043156404218239464,-20.455919542591595,1
39495,1.05,0.512,7.6,0.07486613056082678,-23.4392235737094,1
39496,1.05,0.512,7.6,0.0592561039446301,-23.165052237415452,0
39497,1.05,0.512,7.6,0.04681145512665036,-20.735205676933788,1
39498,1.05,0.512,7.6,0.05628130717520799,-21.177784080937293,1
39499,1.05,0.512,7.6,0.053665543431106605,-21.50522955868847,1
39500,1.05,0.512,7.6,0.05957634163034811,-21.657347899266213,1
39501,1.05,0.512,7.6,0.053149034674405404,-21.775384454079465,0
39502,1.05,0.512,7.6,0.06449396101628749,-21.958208187846097,1
39503,1.05,0.512,7.6,0.07256085451342514,-22.62902742793797,0
39504,1.05,0.512,7.6,0.05475291213652453,-20.05607552551988,1
39505,1.05,0.512,7.6,0.04700470968695683,-20.22419511911093,1
39506,1.05,0.512,7.6,0.05726345063662991,-21.427755787249296,0
39507,1.05,0.512,7.6,0.05899520638387548,-21.760482595606263,0
39508,1.05,0.512,7.6,0.053772665630359456,-20.8917178301109,1
39509,1.05,0.512,7.6,0.06855522783900597,-22.512847896509037,1
39510,1.05,0.512,7.6,0.05410951171065459,-21.28543328216945,1
39511,1.05,0.512,7.6,0.054992909693618364,-21.670040149766784,1
39512,1.05,0.512,7.6,0.06107649455683989,-21.284089038964282,0
39513,1.05,0.512,7.6,0.057617732117099224,-21.549178517326474,1
39514,1.05,0.512,7.6,0.06112217491980779,-22.158251525079784,1
39515,1.05,0.512,7.6,0.05780241522643739,-21.188706896572384,1
39516,1.05,0.512,7.6,0.060744308525488205,-21.844462510658254,1
